created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Jan 15 12:40:15 +0000 2024;"1,74687E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu membawa Indonesia menjadi lebih baik.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;"1,73694E+18";"1,74687E+18";Jessica86026308;https://twitter.com/Jessica86026308/status/1746874938005352815
Mon Jan 15 11:55:29 +0000 2024;"1,74686E+18";"❌ Video Najwa Shihab Dukung Prabowo Presiden 2024   ✅ Najwa Shihab menjelaskan bahwa dirinya tidak mendukung salah satu paslon pada pilpres 2024, gesture love pada video tersebut merupakan bentuk upaya mengundang Prabowo ke Mata Najwa sebagai narasumber.      🔗 Selengkapnya di… https://t.co/Ta0nKUqDn9";0;0;1;1;in;"8,03433E+17";"1,74686E+18";TurnBackHoax;https://twitter.com/TurnBackHoax/status/1746863674038628745
Mon Jan 15 07:14:41 +0000 2024;"1,74679E+18";@Gus_Raharjo @jokowi @ganjarpranowo Pilpres tahun 2024 kita harus pilih presiden yang membawa perubahan pak ganjar pranowo pasti menang #LanjutGANsemuamurah;0;1;0;0;in;"1,7369E+18";"1,74657E+18";Rusm241297;https://twitter.com/Rusm241297/status/1746793007612092490
Mon Jan 15 03:43:36 +0000 2024;"1,74674E+18";@SINDOnews Pilpres tahun 2024 kita harus pilih presiden yang membawa perubahan pak ganjar pranowo pasti menang #LanjutGANsemuamurah;0;0;0;0;in;"1,73292E+18";"1,74668E+18";SantiRisman;https://twitter.com/SantiRisman/status/1746739886949097792
Mon Jan 15 03:39:00 +0000 2024;"1,74674E+18";@okezonenews Pilpres tahun 2024 pilih presiden yang membawa perubahan contohnya pak ganjar🔥;0;0;0;0;in;"1,72866E+18";"1,74669E+18";sumbuli88;https://twitter.com/sumbuli88/status/1746738727383351330
Mon Jan 15 03:37:10 +0000 2024;"1,74674E+18";@okezonenews Pilpres tahun 2024 kita harus pilih presiden yang membawa perubahan pak ganjar pranowo pasti menang #LanjutGANsemuamurah;0;1;0;0;in;"1,73292E+18";"1,74669E+18";SantiRisman;https://twitter.com/SantiRisman/status/1746738268358767058
Sun Jan 14 19:55:14 +0000 2024;"1,74662E+18";"Yuk, pilih Calon Presiden RI Ganjar Pranowo jadi Presiden Republik Indonesia di Pilpres 2024. #JNK #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKGanjarRI1GanjarRI1 https://t.co/ikVQuDsWYX";0;0;0;0;in;"1,73694E+18";"1,74662E+18";KennedyYur90816;https://twitter.com/KennedyYur90816/status/1746622016839458954
Sun Jan 14 19:50:12 +0000 2024;"1,74662E+18";"Yuk, pilih Calon Presiden RI Ganjar Pranowo jadi Presiden Republik Indonesia di Pilpres 2024. #JNK #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKGanjarRI1GanjarRI1 https://t.co/VIbXSxXO7k";0;0;0;0;in;"1,73694E+18";"1,74662E+18";chambers_c78957;https://twitter.com/chambers_c78957/status/1746620752739086499
Sun Jan 14 19:45:14 +0000 2024;"1,74662E+18";"Yuk, pilih Calon Presiden RI Ganjar Pranowo jadi Presiden Republik Indonesia di Pilpres 2024. #JNK #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKGanjarRI1GanjarRI1 https://t.co/FO1P6NjhB1";0;0;0;0;in;"1,73694E+18";"1,74662E+18";GreerJacey74877;https://twitter.com/GreerJacey74877/status/1746619501183918333
Sun Jan 14 19:40:14 +0000 2024;"1,74662E+18";"Yuk, pilih Calon Presiden RI Ganjar Pranowo jadi Presiden Republik Indonesia di Pilpres 2024. #JNK #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKGanjarRI1GanjarRI1 https://t.co/mEnrcJ8Q99";0;0;0;0;in;"1,73694E+18";"1,74662E+18";CombsLamar71911;https://twitter.com/CombsLamar71911/status/1746618244889247890
Sun Jan 14 19:35:12 +0000 2024;"1,74662E+18";"Yuk, pilih Calon Presiden RI Ganjar Pranowo jadi Presiden Republik Indonesia di Pilpres 2024. #JNK #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKGanjarRI1GanjarRI1 https://t.co/O94iwc1j0m";0;0;0;0;in;"1,73694E+18";"1,74662E+18";MiracleL88001;https://twitter.com/MiracleL88001/status/1746616975508287900
Sun Jan 14 19:25:13 +0000 2024;"1,74661E+18";"Yuk, pilih Calon Presiden RI Ganjar Pranowo jadi Presiden Republik Indonesia di Pilpres 2024. #JNK #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKGanjarRI1GanjarRI1 https://t.co/R8foz8yLIP";0;0;0;0;in;"1,73687E+18";"1,74661E+18";KristinaEs3945;https://twitter.com/KristinaEs3945/status/1746614463451603273
Sun Jan 14 19:20:12 +0000 2024;"1,74661E+18";"Yuk, pilih Calon Presiden RI Ganjar Pranowo jadi Presiden Republik Indonesia di Pilpres 2024. #JNK #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKGanjarRI1GanjarRI1 https://t.co/eV4JNjg6Al";0;0;0;0;in;"1,73687E+18";"1,74661E+18";PageJamya4623;https://twitter.com/PageJamya4623/status/1746613199879754216
Sun Jan 14 19:10:12 +0000 2024;"1,74661E+18";"Yuk, pilih Calon Presiden RI Ganjar Pranowo jadi Presiden Republik Indonesia di Pilpres 2024. #JNK #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKGanjarRI1GanjarRI1 https://t.co/HtgjJmUruG";0;0;0;0;in;"1,73687E+18";"1,74661E+18";GarrettCai60843;https://twitter.com/GarrettCai60843/status/1746610685298016343
Sun Jan 14 17:19:42 +0000 2024;"1,74658E+18";"@KamandanunGaPak Betul bos, Presiden th 2024-2029 sudah ditakdirkan Allah. Kita hanya disuruh milih atau berpihak pada kebaikan atau keburukan, kejujuran atau kejahatan. Itulah amal yg ikut menentukan jadi penghuni surga atau neraka. Karena pilpres kali tdk ada yg abu abu semua nampak jelas.";0;0;0;0;in;"1,49864E+18";"1,74653E+18";SenoPurnomo71;https://twitter.com/SenoPurnomo71/status/1746582876291039664
Sun Jan 14 13:35:12 +0000 2024;"1,74653E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan daya saing ekonomi.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;2553770468;"1,74653E+18";gmonoona61;https://twitter.com/gmonoona61/status/1746526379309424781
Sun Jan 14 13:30:22 +0000 2024;"1,74653E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan daya saing ekonomi.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;5;0;in;2567520027;"1,74653E+18";TylerStrappOn;https://twitter.com/TylerStrappOn/status/1746525162537734151
Sun Jan 14 13:30:19 +0000 2024;"1,74653E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan kualitas pendidikan.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;2553770468;"1,74653E+18";gmonoona61;https://twitter.com/gmonoona61/status/1746525152945270846
Sun Jan 14 13:25:14 +0000 2024;"1,74652E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan kualitas pendidikan.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;7;0;in;2567520027;"1,74652E+18";TylerStrappOn;https://twitter.com/TylerStrappOn/status/1746523870478159928
Sun Jan 14 13:25:12 +0000 2024;"1,74652E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan daya saing ekonomi.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;2560852285;"1,74652E+18";gmonoona82;https://twitter.com/gmonoona82/status/1746523863746285915
Sun Jan 14 13:25:12 +0000 2024;"1,74652E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu membawa Indonesia menjadi lebih baik.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;2553770468;"1,74652E+18";gmonoona61;https://twitter.com/gmonoona61/status/1746523863729557795
Sun Jan 14 13:20:13 +0000 2024;"1,74652E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu membawa Indonesia menjadi lebih baik.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;6;0;in;2567520027;"1,74652E+18";TylerStrappOn;https://twitter.com/TylerStrappOn/status/1746522608110047433
Sun Jan 14 13:20:11 +0000 2024;"1,74652E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan kualitas pendidikan.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;2560852285;"1,74652E+18";gmonoona82;https://twitter.com/gmonoona82/status/1746522601474678876
Sun Jan 14 13:20:11 +0000 2024;"1,74652E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan daya saing ekonomi.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;2553781165;"1,74652E+18";gmonoona54;https://twitter.com/gmonoona54/status/1746522601344643376
Sun Jan 14 13:15:13 +0000 2024;"1,74652E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan daya saing ekonomi.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;2574345607;"1,74652E+18";gmonoona136;https://twitter.com/gmonoona136/status/1746521352566198688
Sun Jan 14 13:15:13 +0000 2024;"1,74652E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan kualitas pendidikan.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;2553781165;"1,74652E+18";gmonoona54;https://twitter.com/gmonoona54/status/1746521350817083882
Sun Jan 14 13:15:11 +0000 2024;"1,74652E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu membawa Indonesia menjadi lebih baik.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;2560852285;"1,74652E+18";gmonoona82;https://twitter.com/gmonoona82/status/1746521342617239581
Sun Jan 14 13:10:12 +0000 2024;"1,74652E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan daya saing ekonomi.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;2574316698;"1,74652E+18";gmonoona137;https://twitter.com/gmonoona137/status/1746520090093212131
Sun Jan 14 13:10:12 +0000 2024;"1,74652E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu membawa Indonesia menjadi lebih baik.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;2553781165;"1,74652E+18";gmonoona54;https://twitter.com/gmonoona54/status/1746520089854169109
Sun Jan 14 13:10:12 +0000 2024;"1,74652E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan kualitas pendidikan.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;2574345607;"1,74652E+18";gmonoona136;https://twitter.com/gmonoona136/status/1746520089841615016
Sun Jan 14 13:05:16 +0000 2024;"1,74652E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu membawa Indonesia menjadi lebih baik.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;2574345607;"1,74652E+18";gmonoona136;https://twitter.com/gmonoona136/status/1746518847727759526
Sun Jan 14 13:05:12 +0000 2024;"1,74652E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan daya saing ekonomi.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;2574332324;"1,74652E+18";gmonoona138;https://twitter.com/gmonoona138/status/1746518830895993219
Sun Jan 14 13:05:12 +0000 2024;"1,74652E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan kualitas pendidikan.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;2574316698;"1,74652E+18";gmonoona137;https://twitter.com/gmonoona137/status/1746518828161360001
Sun Jan 14 13:01:12 +0000 2024;"1,74652E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan kualitas pendidikan.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;2574332324;"1,74652E+18";gmonoona138;https://twitter.com/gmonoona138/status/1746517822010691800
Sun Jan 14 13:01:11 +0000 2024;"1,74652E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu membawa Indonesia menjadi lebih baik.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;2574316698;"1,74652E+18";gmonoona137;https://twitter.com/gmonoona137/status/1746517818655297822
Sun Jan 14 13:01:11 +0000 2024;"1,74652E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan daya saing ekonomi.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;2574319614;"1,74652E+18";gmonoona139;https://twitter.com/gmonoona139/status/1746517818198130761
Sun Jan 14 12:55:12 +0000 2024;"1,74652E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan daya saing ekonomi.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;2574407210;"1,74652E+18";gmonoona140;https://twitter.com/gmonoona140/status/1746516313890013567
Sun Jan 14 12:55:12 +0000 2024;"1,74652E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan kualitas pendidikan.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;2574319614;"1,74652E+18";gmonoona139;https://twitter.com/gmonoona139/status/1746516312627589130
Sun Jan 14 12:55:12 +0000 2024;"1,74652E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu membawa Indonesia menjadi lebih baik.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;2574332324;"1,74652E+18";gmonoona138;https://twitter.com/gmonoona138/status/1746516312543621562
Sun Jan 14 12:50:42 +0000 2024;"1,74652E+18";@jpnncom Pilpres tahun 2024 kita harus pilih presiden yang membawa perubahan pak ganjar pranowo pasti menang #LanjutGANsemuamurah;0;1;0;0;in;"1,73292E+18";"1,74647E+18";SantiRisman;https://twitter.com/SantiRisman/status/1746515179893121152
Sun Jan 14 12:50:11 +0000 2024;"1,74652E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu membawa Indonesia menjadi lebih baik.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;2574319614;"1,74652E+18";gmonoona139;https://twitter.com/gmonoona139/status/1746515051899506872
Sun Jan 14 12:50:11 +0000 2024;"1,74652E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan kualitas pendidikan.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;2574407210;"1,74652E+18";gmonoona140;https://twitter.com/gmonoona140/status/1746515051840725067
Sun Jan 14 12:47:24 +0000 2024;"1,74651E+18";@ekokuntadhi1 Pilpres tahun 2024 kita harus pilih presiden yang membawa perubahan pak ganjar pranowo pasti menang #LanjutGANsemuamurah;0;0;0;0;in;"1,73292E+18";"1,74645E+18";SantiRisman;https://twitter.com/SantiRisman/status/1746514349026676883
Sun Jan 14 12:45:12 +0000 2024;"1,74651E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu membawa Indonesia menjadi lebih baik.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;2574407210;"1,74651E+18";gmonoona140;https://twitter.com/gmonoona140/status/1746513795046953041
Sun Jan 14 12:44:21 +0000 2024;"1,74651E+18";@officialinews_ Pilpres tahun 2024 pilih presiden yang membawa perubahan contohnya pak ganjar🔥;0;0;0;0;in;"1,72866E+18";"1,74647E+18";sumbuli88;https://twitter.com/sumbuli88/status/1746513584534982959
Sun Jan 14 12:41:03 +0000 2024;"1,74651E+18";@tempodotco Pilpres tahun 2024 pilih presiden yang membawa perubahan contohnya pak ganjar🔥;0;0;0;0;in;"1,74546E+18";"1,74647E+18";khalifa_mi33267;https://twitter.com/khalifa_mi33267/status/1746512753735708691
Sun Jan 14 10:15:54 +0000 2024;"1,74648E+18";"14 Januari 2024  Sore ini kami mengadakan Polling Pemilihan Presiden, mengingat Pilpres kurang Sebulan Lagi (tepatnya 14 Februari 2024)  Jika Hari ini Pilpres, Kalian pilih siapa?  Polling aka berakhir pada pukul 21:00";1;1;4;6;in;785145642;"1,74648E+18";Jateng_Twit;https://twitter.com/Jateng_Twit/status/1746476222287409274
Sun Jan 14 06:54:05 +0000 2024;"1,74643E+18";@Gus_Raharjo Pilpres tahun 2024 kita harus pilih presiden yang membawa perubahan pak ganjar pranowo pasti menang #LanjutGANsemuamurah;0;0;0;0;in;"1,73691E+18";"1,74639E+18";tt5009735;https://twitter.com/tt5009735/status/1746425434135552071
Sun Jan 14 06:53:12 +0000 2024;"1,74643E+18";@Gus_Raharjo Pilpres tahun 2024 pilih presiden yang membawa perubahan contohnya pak ganjar🔥;0;0;0;0;in;"1,60769E+18";"1,74639E+18";lastynx;https://twitter.com/lastynx/status/1746425213909409811
Sun Jan 14 06:45:47 +0000 2024;"1,74642E+18";@ekokuntadhi1 Pilpres tahun 2024 kita harus pilih presiden yang membawa perubahan pak ganjar pranowo pasti menang #LanjutGANsemuamurah;0;0;0;0;in;"1,73292E+18";"1,7464E+18";SantiRisman;https://twitter.com/SantiRisman/status/1746423345305010492
Sun Jan 14 05:23:31 +0000 2024;"1,7464E+18";@IDNTimes Pilpres tahun 2024 pilih presiden yang membawa perubahan contohnya pak ganjar🔥;0;0;0;0;in;"1,60769E+18";"1,74635E+18";lastynx;https://twitter.com/lastynx/status/1746402642535035224
Sun Jan 14 04:26:29 +0000 2024;"1,74639E+18";"@kumparan Read moreBismillahirrahmanirrahim Alhamdulillah Kami dukung teman2 relawan dari RELAGAMA dalam usaha mendukung dan memenangkan Anies Rasyid Baswedan sebagai presiden dalam pilpres 2024 nanti Semoga solid, sukses, mantap, efektif mendukung ARB📷🇮🇩📷";0;0;0;1;in;2596109737;"1,74624E+18";jajangofc;https://twitter.com/jajangofc/status/1746388291044417553
Sun Jan 14 04:19:16 +0000 2024;"1,74639E+18";"@kartarahardja Gerakan ini disponsori Prabowo dg Gerindra, begitupun saat Pilpres 2019 politisasi agama dimainkan dg banyak hoax oleh kubu Prabowo, jadi memang lebih baik pilih Ganjar Mahfud for Presiden 2024";0;0;0;1;in;"1,31352E+18";"1,74631E+18";_PencariCuan_;https://twitter.com/_PencariCuan_/status/1746386472561955079
Sat Jan 13 19:55:13 +0000 2024;"1,74626E+18";"Yuk, pilih Calon Presiden RI Ganjar Pranowo jadi Presiden Republik Indonesia di Pilpres 2024. #JNK #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKGanjarRI1GanjarRI1 https://t.co/ezeU3d2aBv";0;0;7;0;in;2882736114;"1,74626E+18";gaaabbyy28;https://twitter.com/gaaabbyy28/status/1746259626503422200
Sat Jan 13 19:50:12 +0000 2024;"1,74626E+18";"Yuk, pilih Calon Presiden RI Ganjar Pranowo jadi Presiden Republik Indonesia di Pilpres 2024. #JNK #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKGanjarRI1GanjarRI1 https://t.co/L9YLkQy4ct";0;0;10;0;in;2908919612;"1,74626E+18";itsayenmrls;https://twitter.com/itsayenmrls/status/1746258364982522342
Sat Jan 13 19:45:16 +0000 2024;"1,74626E+18";"Yuk, pilih Calon Presiden RI Ganjar Pranowo jadi Presiden Republik Indonesia di Pilpres 2024. #JNK #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKGanjarRI1GanjarRI1 https://t.co/bKTRBtQp7N";0;0;6;0;in;2479507952;"1,74626E+18";averiexx;https://twitter.com/averiexx/status/1746257120813584518
Sat Jan 13 19:40:14 +0000 2024;"1,74626E+18";"Yuk, pilih Calon Presiden RI Ganjar Pranowo jadi Presiden Republik Indonesia di Pilpres 2024. #JNK #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKGanjarRI1GanjarRI1 https://t.co/rJnDCvtOSP";0;0;8;0;in;2502339175;"1,74626E+18";iGainYouFolllow;https://twitter.com/iGainYouFolllow/status/1746255857648586889
Sat Jan 13 19:30:24 +0000 2024;"1,74625E+18";"Yuk, pilih Calon Presiden RI Ganjar Pranowo jadi Presiden Republik Indonesia di Pilpres 2024. #JNK #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKGanjarRI1GanjarRI1 https://t.co/h02OmC92Pn";0;0;0;0;in;333718332;"1,74625E+18";bison2768;https://twitter.com/bison2768/status/1746253379406323979
Sat Jan 13 19:20:14 +0000 2024;"1,74625E+18";"Yuk, pilih Calon Presiden RI Ganjar Pranowo jadi Presiden Republik Indonesia di Pilpres 2024. #JNK #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKGanjarRI1GanjarRI1 https://t.co/64rGninxPI";0;0;0;0;in;333183240;"1,74625E+18";IntanAzria;https://twitter.com/IntanAzria/status/1746250823527440637
Sat Jan 13 19:16:37 +0000 2024;"1,74625E+18";Poros Baru : BADROEN berkoalisi hadapi PAGI di putaran kedua Pilpres 2024.  Anies atau Ganjar kita Dukung Presiden 2024.  #FromHerotoHero;0;0;0;0;in;126060514;"1,74625E+18";achmad_taher;https://twitter.com/achmad_taher/status/1746249912755655063
Sat Jan 13 19:15:14 +0000 2024;"1,74625E+18";"Yuk, pilih Calon Presiden RI Ganjar Pranowo jadi Presiden Republik Indonesia di Pilpres 2024. #JNK #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKGanjarRI1GanjarRI1 https://t.co/cQiXPD97rq";0;0;0;0;in;333700461;"1,74625E+18";momoredd;https://twitter.com/momoredd/status/1746249562551890278
Sat Jan 13 13:35:12 +0000 2024;"1,74616E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan daya saing ekonomi.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;"1,73694E+18";"1,74616E+18";KashSerran99876;https://twitter.com/KashSerran99876/status/1746163991167049913
Sat Jan 13 13:30:21 +0000 2024;"1,74616E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan daya saing ekonomi.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;"1,73694E+18";"1,74616E+18";BryleeHubb12484;https://twitter.com/BryleeHubb12484/status/1746162771853500704
Sat Jan 13 13:30:20 +0000 2024;"1,74616E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan kualitas pendidikan.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;"1,73694E+18";"1,74616E+18";KashSerran99876;https://twitter.com/KashSerran99876/status/1746162766522535971
Sat Jan 13 13:25:12 +0000 2024;"1,74616E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan kualitas pendidikan.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;"1,73694E+18";"1,74616E+18";BryleeHubb12484;https://twitter.com/BryleeHubb12484/status/1746161474144223522
Sat Jan 13 13:25:12 +0000 2024;"1,74616E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu membawa Indonesia menjadi lebih baik.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;"1,73694E+18";"1,74616E+18";KashSerran99876;https://twitter.com/KashSerran99876/status/1746161474085486626
Sat Jan 13 13:25:12 +0000 2024;"1,74616E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan daya saing ekonomi.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;"1,58816E+18";"1,74616E+18";vuxpx72129293;https://twitter.com/vuxpx72129293/status/1746161473431253409
Sat Jan 13 13:20:13 +0000 2024;"1,74616E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu membawa Indonesia menjadi lebih baik.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;"1,73694E+18";"1,74616E+18";BryleeHubb12484;https://twitter.com/BryleeHubb12484/status/1746160223000084884
Sat Jan 13 13:20:13 +0000 2024;"1,74616E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan daya saing ekonomi.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;"1,5878E+18";"1,74616E+18";ufuft14284917;https://twitter.com/ufuft14284917/status/1746160222115082245
